id_poliza,numero_poliza,id_cliente,tipo_cliente,documento_cliente,nombre_cliente,segmento,canal_origen,intermediario_id,intermediario_nombre,linea_negocio,producto,plan,moneda,suma_asegurada,deducible,coberturas_clave,fecha_inicio_vigencia,fecha_fin_vigencia,ciclo,estado_poliza,renovable,fecha_renovacion_estimada,estado_renovacion,motivo_no_renovacion,prima_neta,impuestos,prima_total,forma_pago,frecuencia_pago,estado_pago,dias_mora,valor_en_mora,fecha_ultimo_pago,numero_siniestros_12m,valor_siniestros_12m,ratio_siniestralidad_12m,score_riesgo,score_renovacion,categoria_prioridad,asesor_asignado_id,asesor_asignado_nombre,fecha_ultima_gestion,resultado_ultima_gestion,proxima_accion,fecha_proxima_accion,observaciones,telefono_cliente,email_cliente,ciudad_cliente,departamento_cliente,created_at,updated_at,fuente_dato,version_registro,antiguedad_cliente_meses,valor_total_primas_cliente,n_polisas_activas_cliente,lifetime_value_estimado,prob_churn,motivo_riesgo_churn,fecha_envio_cotizacion,fecha_respuesta_cliente,estado_cotizacion,competidor_reportado,descuento_ofrecido_pct,incremento_prima_pct,razon_ajuste_prima,metodo_recaudo,banco_recaudo,referencia_recaudo,promesa_pago_fecha,promesa_pago_valor,cobranza_etapa,cobranza_ult_gestion_fecha,cobranza_ult_resultado,semáforo_vencimiento,dias_para_vencimiento,ventana_renovacion_dias,kpi_retencion_cliente,kpi_retencion_producto,kpi_retencion_asesor,kpi_tiempo_promedio_renovacion_dias,kpi_contactabilidad,kpi_tasa_mora,kpi_siniestros_promedio_12m,kpi_ratio_siniestralidad_producto,riesgo_fraude_score,riesgo_fraude_flag,riesgo_cobertura_inadecuada_flag,nps_ultimo,csat_ultimo,quejas_12m,pqr_12m,reclamos_12m,canal_preferido_contacto,horario_preferido_contacto,idioma_preferido,consentimiento_marketing,consentimiento_whatsapp,consentimiento_email,broker_score,broker_tipo,broker_comision_pct,broker_comision_valor,campaña_actual,lead_source,utm_source,utm_medium,utm_campaign,ultima_interaccion_canal,ultima_interaccion_fecha,ultima_interaccion_detalle,sla_respuesta_horas,sla_cumplido_flag,prioridad_operativa,estado_documentacion,documentos_faltantes,fecha_ultima_actualizacion_docs,tipo_factura,numero_factura,fecha_factura,fecha_venc_factura,anexo_renovacion_flag,fecha_emision_anexo,motivo_anexo,usuario_aprueba_anexo,riesgo_operacional_flag,riesgo_operacional_detalle,alertas_activas,alerta_principal,geoloc_lat,geoloc_lon,zona_riesgo_geo,indice_climatico_zona,canal_pago_preferido,autopago_flag,autopago_fecha_activacion,ticket_soporte_abierto_flag,ticket_soporte_id,ticket_soporte_estado,custom_field_001,custom_field_002,custom_field_003,custom_field_004,custom_field_005,custom_field_006,custom_field_007,custom_field_008,custom_field_009,custom_field_010,custom_field_011,custom_field_012,custom_field_013,custom_field_014,custom_field_015,custom_field_016,custom_field_017,custom_field_018,custom_field_019,custom_field_020,custom_field_021,custom_field_022,custom_field_023,custom_field_024,custom_field_025,custom_field_026,custom_field_027,custom_field_028,custom_field_029,custom_field_030,custom_field_031,custom_field_032,custom_field_033,custom_field_034,custom_field_035,custom_field_036,custom_field_037,custom_field_038,custom_field_039,custom_field_040,custom_field_041,custom_field_042,custom_field_043,custom_field_044,custom_field_045,custom_field_046,custom_field_047,custom_field_048,custom_field_049,custom_field_050,custom_field_051,custom_field_052,custom_field_053,custom_field_054,custom_field_055,custom_field_056,custom_field_057,custom_field_058,custom_field_059
POLAJWDDWHPOO,8997838-10,CLIU4AADQS0IJ,natural,842684102,Juan García,PYME,Alianza,,,RC,RC Profesional,B,COP,6000600.0,10%,premium,2025-09-12,2026-09-12,anual,vigente,sí,2026-09-12,aceptada,,2294800.0,325300.0,2620100.0,financiado,anual,al_dia,0,0.0,2025-10-27,2,481300.0,0.1837,48,100,C,ASES002,Juan Pérez,2026-01-20,reagenda,whatsapp,2026-02-06,Enviar propuesta,+573776673713,juan.garcia52@example.com,Cartagena,Bolívar,2025-04-03,2026-01-08,crm,4,40,9150200.0,4,14581700.0,0.2882,mora,2026-01-17,2026-01-12,enviada,,0.0922,0.198,IPC,PSE,,RECOOF2JJLP4,,0.0,normal,,,verde,234,45,0.7601,0.9048,0.7899,9,0.6693,0.0226,0.796,0.247,29,no,no,35,54,0,1,1,llamada,mañana,es,sí,no,no,90,,0.0,0.0,Winback,web,,organic,renewals,whatsapp,2025-11-25,,4,sí,alta,incompleta,cedula,2025-10-24,manual,FACP37IPDTNT,2025-12-25,2026-01-26,no,,,,sí,datos_inconsistentes,3,mora,8.301779,-73.803422,media,0.2522,Transferencia,sí,2025-11-01,no,,,,,,,,,0.6935,,,,,,,289,8625,0.9404,,,,3043,0.5545,0.6002,,5555,,,,,3893,,0.977,8409,8773,,,,,0.6421,8462,3132,0.0308,0.7238,,flag_no,8126,,,0.9055,,1057,3588,0.7956,,0.5838,,,,,tag_b
POL3VVVF70UJG,2140853-86,CLIA6BMLA4QRY,natural,1118824091,Laura García,Corporate,Directo,,,Salud,Salud Premium,Platinum,COP,14270300.0,10%,premium,2025-04-26,2026-04-26,anual,vigente,sí,2026-04-26,en_gestion,,1878200.0,296500.0,2174700.0,recaudo,mensual,al_dia,0,0.0,2025-11-30,0,0.0,0.0,77,94,C,ASES005,María Torres,2025-12-26,contactado,enviar_cotizacion,2026-01-28,Enviar propuesta,+573825022846,laura.garcia67@example.com,Medellín,Antioquia,2025-09-03,2025-12-30,batch_import,5,89,6358100.0,1,12857900.0,0.1318,,,,,,0.0,0.055,Cambio cobertura,Transferencia,Bancolombia,RECQZLVZYZ72,,0.0,normal,,,verde,95,45,0.7635,0.862,0.8351,8,0.7453,0.0807,0.528,0.2519,35,no,sí,33,64,0,1,0,whatsapp,noche,es,no,sí,no,75,,0.0,0.0,,web,linkedin,cpc,,email,2025-11-23,soporte,6,sí,media,incompleta,camara_comercio,2025-12-19,manual,FAC4TT8559T3,2025-12-03,2026-01-10,no,,,,sí,validacion_doc,1,,10.529123,-76.25068,baja,0.3896,,sí,2025-04-27,no,,,0.8366,,,0.2487,0.4322,0.6679,0.4294,,flag_no,,0.4413,,0.0656,,,,,3211,0.4014,0.7648,flag_no,,7889,0.9152,,,3963,,0.4135,,4641,0.4236,,0.7026,0.9428,flag_si,0.2671,4848,tag_b,1666,,0.4401,937,0.796,,NA,9357,8207,0.6097,0.1106,0.6277,,,,6098,,0.1867,,0.5102
POLABJJM44NI8,7280919-67,CLI90VFAQ6VZN,natural,810925917,Andrés Rojas,Masivo,Broker,BRKQOHQZ89G,Broker Integral,Hogar,Hogar Total,C,COP,8018700.0,$500.000,basica+asistencia,2024-03-14,2024-06-12,trimestral,vencida,no,,,,2904800.0,384900.0,3289700.0,financiado,anual,en_mora,28,1185800.0,2026-01-19,0,0.0,0.0,38,47,A,ASES003,Diana Rojas,2026-01-09,no_interesado,llamar,2026-01-25,Pendiente documentos,+573166168759,andres.rojas24@example.com,Barranquilla,Atlántico,2025-07-12,2026-01-09,broker,2,54,11374700.0,5,37823400.0,0.1707,,,,,,0.0,0.151,Cambio cobertura,Transferencia,Bancolombia,REC8XGYH6K9G,2026-02-03,676400.0,jurídica,2026-01-06,promesa,rojo,-588,45,0.8145,0.7637,0.8188,11,0.5396,0.0539,0.138,0.5982,22,no,no,47,59,1,0,0,llamada,noche,es,no,sí,sí,65,empresa,0.1239,359900.0,Renueva 2026,callcenter,,email,,email,2025-12-25,soporte,68,no,media,en_revision,certificado_bancario,2025-11-12,manual,FACOKDZGEUJT,2026-01-05,2026-02-19,no,,,,sí,,2,vencimiento,9.817714,-74.454243,baja,0.7179,,no,,sí,TCKLDQTI9CK6X,,tag_b,8282,0.7267,7177,4632,2862,tag_a,498,5315,,tag_b,,0.8949,,,,,5209,0.6742,,,,0.2045,3824,2053,8221,7934,8710,7047,6999,,,7154,0.9327,0.2645,0.1499,,,0.09,,,,,tag_a,,0.5634,,,4308,tag_a,,9848,,,,0.1138,tag_a,,
POLPY3LQRKXFG,2145745-34,CLICXSCCKSB1T,natural,1190679156,Andrés García,Masivo,Digital,,,Vida,Vida Individual,B,COP,8047600.0,$500.000,ampliada,2025-03-26,2026-03-26,anual,vigente,sí,2026-03-26,cotizada,,1285800.0,177900.0,1463700.0,financiado,mensual,al_dia,0,0.0,2025-12-07,0,0.0,0.0,77,70,C,ASES005,María Torres,2025-12-20,contactado,whatsapp,2026-01-30,,+573258820081,andres.garcia54@example.com,Cartagena,Bolívar,2025-07-04,2025-12-25,broker,3,7,6038700.0,3,19951600.0,0.0848,,2026-01-09,,enviada,,0.0721,0.1695,Cambio cobertura,Débito automático,Davivienda,RECU26S1PR6G,,0.0,normal,,,verde,64,45,0.7305,0.8543,0.7454,8,0.5293,0.1501,0.517,0.2618,5,no,no,67,67,1,0,0,whatsapp,mañana,en,sí,no,sí,41,,0.0,0.0,Cross-sell,web,,organic,,email,2025-12-27,soporte,65,no,baja,en_revision,,2025-11-12,manual,FACGJ1N8IFTK,2026-01-04,2026-01-16,sí,2025-11-24,ajuste_prima,u_operaciones,sí,validacion_doc,0,,8.845655,-77.267158,baja,0.0112,Débito,sí,2025-10-20,sí,TCKMDEYMHSBKD,,0.1082,0.5089,,,,,,,tag_b,,,0.4649,,3929,,,,,,flag_no,,,0.9516,,,,tag_a,0.9448,,7882,,8978,,,4548,0.7796,6874,,,,0.6021,1309,,tag_a,NA,3202,2759,343,,,,tag_a,,7381,0.455,,0.3562,3054,0.9471
POLREBKNKV25U,5693549-64,CLIQX8CID3YOS,jurídica,899638388,Empresa Gómez S.A.S.,PYME,Broker,BRK9BUBPCQ4,Broker Andes,Salud,Salud Premium,Platinum,COP,7947500.0,0,premium,2024-06-01,2025-06-01,anual,cancelada,sí,2025-06-01,aceptada,,3535500.0,561600.0,4097100.0,financiado,anual,al_dia,0,0.0,2025-10-22,0,0.0,0.0,45,25,A,ASES004,Carlos Díaz,2026-01-13,no_interesado,email,2026-01-27,Cliente solicita ajuste de cobertura,+573229486184,empresa.gomez91@example.com,Bucaramanga,Santander,2025-06-22,2025-12-23,broker,5,108,15309900.0,4,27154600.0,0.0899,,2025-12-30,2026-01-06,enviada,,0.042,0.1764,Cambio cobertura,PSE,,RECFLDAI237S,,0.0,normal,,,rojo,-234,45,0.8405,0.7672,0.8867,3,0.6255,0.1637,0.967,0.4987,24,no,no,58,51,0,1,0,,mañana,en,no,no,sí,80,,0.0204,72100.0,Renueva 2026,,,email,renewals,llamada,2025-12-30,cambio cobertura,19,sí,alta,en_revision,soat,2025-10-13,electrónica,FACG6559QY8B,2026-01-04,2026-01-25,sí,2026-01-14,ajuste_prima,u_operaciones,sí,recaudo,0,,4.359093,-75.393139,alta,0.8716,,sí,2025-04-02,no,,,,,,1632,0.7692,0.4289,,,,,8436,,5981,,,,,0.7585,,,0.3718,,,,0.2441,,0.729,flag_no,996,tag_a,,0.4197,0.9814,7003,4213,0.3495,5143,,,,,,4167,,0.9217,,,,,,0.933,,3468,0.2419,tag_a,,,,
POL5HILEJQOQ9,8333153-20,CLIF47YYIP1F0,jurídica,809593785,Empresa Martínez S.A.S.,Masivo,Broker,BRKTLWFOKLB,Broker Integral,Cumplimiento,Cumplimiento Judicial,B,COP,8712200.0,10%,ampliada,2025-10-25,2025-11-24,mensual,cancelada,no,,,,1371000.0,201100.0,1572100.0,contado,trimestral,al_dia,0,0.0,2025-12-18,1,1408400.0,0.8959,51,95,B,ASES004,Carlos Díaz,2025-12-14,no_contactado,whatsapp,2026-01-28,,+573952609619,empresa.martinez45@example.com,Bogotá,Cundinamarca,2025-02-08,2026-01-05,core,1,41,9197900.0,3,24436300.0,0.0986,,,,,,0.0,0.1189,Siniestralidad,Efectivo,,RECXDCOVY86D,,0.0,normal,,,rojo,-58,45,0.8578,0.6876,0.9305,11,0.8053,0.0776,0.143,0.4429,16,no,sí,30,100,0,1,0,,noche,en,no,sí,sí,63,,0.0539,73900.0,Cross-sell,,meta,organic,,whatsapp,2025-12-10,,36,no,media,incompleta,certificado_bancario,2025-11-14,,,,,no,,,,sí,validacion_doc,1,,3.355162,-73.003572,baja,0.9899,Débito,no,,no,,,,,,,,9256,,,1294,8749,,,7872,,,0.5455,9920,4,,,,,0.1473,,tag_b,,0.4526,,9111,,1424,7877,,,,3890,,,,,,,,0.8812,NA,6685,flag_si,,,5239,8936,,,,,6259,flag_no,,
POL0WZ5SMI96I,2433491-87,CLIA2MCZTQO9I,natural,1566390329,Andrés Rojas,PYME,Alianza,,,Cumplimiento,Cumplimiento Contratos,C,COP,11080500.0,5%,basica+asistencia,2025-07-23,2026-07-23,anual,vigente,sí,2026-07-23,pendiente,,3089600.0,478200.0,3567800.0,recaudo,anual,en_mora,81,1767800.0,2026-01-04,1,259900.0,0.0728,59,100,C,ASES005,María Torres,2026-01-16,reagenda,llamar,2026-02-03,,+573486152743,andres.rojas57@example.com,Medellín,Antioquia,2025-04-25,2026-01-21,core,1,81,14509200.0,5,26487800.0,0.0666,,,,,,0.0,0.1288,IPC,Transferencia,Banco de Bogotá,RECXEIBB65PR,2026-01-27,1286100.0,tardía,2026-01-18,pago_parcial,verde,183,45,0.9217,0.8015,0.7854,8,0.472,0.1311,0.786,0.2382,40,no,no,39,67,0,0,0,whatsapp,mañana,es,sí,sí,no,68,,0.0,0.0,Cross-sell,web,linkedin,cpc,brand,whatsapp,2026-01-16,consulta renovación,32,no,baja,en_revision,camara_comercio,2026-01-08,manual,FACXU0CF17JI,2025-11-25,2025-12-31,no,,,,no,,3,mora,10.404355,-75.433618,alta,0.7579,Tarjeta,no,,sí,TCKNYT3HOL1L5,abierto,9977,0.4644,0.8175,0.5078,,,,5694,,8760,9513,,0.4958,,,9507,,9405,0.9304,0.89,7496,0.7858,8230,0.2963,,0.545,,tag_a,tag_b,,7246,5238,7601,,,8306,,0.2239,,6741,,,7781,,0.4439,4571,,,,2878,,6624,0.4842,,,8923,0.8316,,0.896
POLS59917V3M1,9387348-60,CLI97EIAL2YV2,jurídica,814806832,Empresa López S.A.S.,PYME,Broker,BRKCYWSEEJM,Broker Norte,Autos,Auto Premium,Platinum,COP,15167800.0,0,basica+asistencia,2024-09-28,2025-09-28,anual,vencida,no,,,,1389500.0,237900.0,1627400.0,contado,anual,al_dia,0,0.0,2025-10-07,1,415000.0,0.255,50,63,B,ASES005,María Torres,2026-01-21,no_interesado,email,2026-01-28,Revisar mora,+573561161783,empresa.lopez69@example.com,Bucaramanga,Santander,2025-11-24,2025-12-30,batch_import,2,37,6031400.0,4,14007200.0,0.2004,,,,,,0.0,0.1349,IPC,Efectivo,BBVA,RECILWUR6QW8,,0.0,normal,,,rojo,-115,45,0.9601,0.7323,0.8689,4,0.5407,0.2306,0.883,0.4394,6,no,no,44,75,0,2,0,email,noche,en,sí,sí,sí,57,,0.1573,218600.0,Winback,web,,organic,,portal,2026-01-10,soporte,2,sí,baja,en_revision,certificado_bancario,2026-01-01,,,,,no,,,,sí,validacion_doc,1,vencimiento,8.017107,-75.649972,baja,0.6721,Tarjeta,no,,no,,,366,,,,6514,,,0.3891,,0.5576,7760,,,tag_a,0.5768,,0.1655,,,,flag_no,0.4027,tag_a,,,0.3434,0.4009,1427,,,,6256,,,8338,,,,,,,0.7611,0.4825,,flag_si,,,,,,,,0.9403,0.2937,,,,0.4157,
POL14J8NHFZWO,2649649-36,CLIP1C3H7UYHM,natural,194245862,Andrés Rojas,Masivo,Digital,,,Salud,Salud Premium,B,COP,20127000.0,0,basica+asistencia,2025-11-15,2026-11-15,anual,vigente,sí,2026-11-15,pendiente,,1845600.0,243800.0,2089400.0,contado,trimestral,al_dia,0,0.0,2025-09-28,0,0.0,0.0,53,50,C,ASES003,Diana Rojas,2026-01-06,reagenda,visita,2026-02-06,Revisar mora,+573037085427,andres.rojas39@example.com,Bogotá,Cundinamarca,2025-09-30,2026-01-17,batch_import,3,20,8972000.0,4,13388700.0,0.2637,siniestralidad,,,,,0.0,0.1421,,PSE,,REC2XN7DNHU0,,0.0,normal,,,verde,298,45,0.8787,0.9278,0.7707,8,0.7938,0.1758,1.466,0.3057,14,no,no,36,61,0,2,0,,mañana,es,no,no,sí,89,,0.0,0.0,Winback,,google,organic,renewals,whatsapp,2025-11-26,consulta renovación,55,no,alta,completa,,2025-10-16,,,,,sí,2025-11-17,cambio_cobertura,u_operaciones,no,,2,mora,5.681785,-77.268754,media,0.5982,Transferencia,sí,2025-05-14,no,,,0.1106,,,flag_no,,tag_a,4078,5920,,0.8383,,,8903,0.5555,5097,flag_si,0.69,459,1696,,,,0.9714,,,8818,,,,,,0.0837,,,,,,,7195,0.9012,,3566,0.1261,tag_a,,,,0.393,6434,,,,,,,,,0.8514,
POLHUWJ4X1JNU,7191540-50,CLIPHJAQK0NL1,natural,1410356881,Miguel Torres,Masivo,Broker,BRKRU244U23,Broker Norte,Salud,Salud Complementaria,C,COP,10401500.0,$1.000.000,premium,2025-06-29,2025-12-26,semestral,cancelada,no,,,,1636200.0,278500.0,1914700.0,contado,mensual,en_mora,96,435100.0,2025-11-25,1,1087700.0,0.5681,54,90,B,ASES001,Laura Gómez,2025-12-25,no_interesado,email,2026-02-02,Pendiente documentos,+573648189543,miguel.torres58@example.com,Cartagena,Bolívar,2025-02-04,2025-12-31,crm,1,55,3036200.0,2,10107500.0,0.0,,,,,,0.0,0.1638,IPC,PSE,Banco de Bogotá,REC7GKXQ9J5T,2026-01-29,253400.0,tardía,2026-01-03,no_contactado,rojo,-26,45,0.8092,0.8015,0.8207,13,0.7658,0.1095,1.362,0.1775,31,no,sí,9,88,0,1,0,email,,es,no,no,sí,70,persona,0.1014,165900.0,Renueva 2026,callcenter,google,organic,renewals,whatsapp,2025-12-15,pago,46,no,alta,en_revision,cedula,2026-01-21,,,,,no,,,,sí,recaudo,2,docs,9.497916,-73.764791,media,0.6069,,sí,2025-10-05,sí,TCK0R2E4UGDAY,en_progreso,0.2634,,0.0039,,7664,,,,0.4955,,,,0.1002,,,,,0.7544,9593,,818,,,,0.2761,,0.4436,,,,NA,7482,tag_a,1795,,,,1023,,,tag_b,,,,350,0.087,,6980,,,,0.2867,9246,tag_b,,8032,,,flag_no
POL0Z7IGOIMFW,8888767-32,CLILR2KYXBQD3,jurídica,802954105,Empresa Gómez S.A.S.,PYME,Digital,,,Cumplimiento,Cumplimiento Judicial,Platinum,COP,15648800.0,10%,basica,2024-05-19,2025-05-19,anual,vencida,no,,,,1222300.0,193200.0,1415500.0,recaudo,mensual,en_mora,54,263500.0,2025-09-25,2,1483600.0,1.0481,54,63,B,ASES001,Laura Gómez,2026-01-04,no_contactado,whatsapp,2026-02-05,Enviar propuesta,+573808848194,empresa.gomez81@example.com,Cali,Valle del Cauca,2025-08-02,2026-01-18,batch_import,2,93,6440300.0,3,17673800.0,0.2333,,,,,,0.0,-0.0348,IPC,PSE,BBVA,RECK49E6SS3W,2026-01-31,225200.0,preventiva,2026-01-02,no_contactado,rojo,-247,45,0.8762,0.7513,0.8451,15,0.6317,0.1066,0.123,0.5122,15,no,sí,38,91,0,0,0,llamada,,en,sí,sí,sí,91,,0.0,0.0,Cross-sell,callcenter,linkedin,cpc,q1_2026,whatsapp,2025-12-16,,8,sí,alta,completa,,2026-01-21,manual,FACIFJJFMJ73,2025-12-12,2025-12-27,sí,2025-10-31,,u_comercial,no,,0,,9.275532,-73.767077,media,0.4728,,sí,2025-07-28,no,,,,8746,flag_no,,NA,,,1138,,,6565,1530,3538,,flag_no,,,flag_no,,,,0.8365,789,,,9414,7055,,,,,,,6054,,0.95,NA,,0.8056,,,4739,5797,8732,,,,0.3775,6311,5443,,4026,,,,0.7887,0.3514,,
POLWSQPIZL7TD,2951693-31,CLIUN9WICVB3A,natural,908988501,Mariana Rojas,Masivo,Digital,,,RC,RC General,A,COP,27543800.0,$1.000.000,premium,2024-05-28,2025-05-28,anual,vencida,no,,,,2529800.0,350700.0,2880500.0,contado,mensual,al_dia,0,0.0,2025-12-03,0,0.0,0.0,52,61,B,ASES004,Carlos Díaz,2025-12-25,contactado,llamar,2026-01-30,Cliente solicita ajuste de cobertura,+573947787985,mariana.rojas47@example.com,Bogotá,Cundinamarca,2025-07-04,2026-01-19,broker,5,86,16969300.0,3,23786900.0,0.0,,,,,,0.0,0.1849,Siniestralidad,Efectivo,,RECPORGJ5T2P,,0.0,normal,,,rojo,-238,45,0.621,0.7442,0.9565,7,0.6064,0.1174,0.14,0.0,36,no,sí,55,77,0,0,2,whatsapp,mañana,en,sí,no,no,94,,0.0,0.0,Winback,broker,linkedin,,renewals,email,2026-01-12,consulta renovación,54,no,media,completa,,2025-11-12,,,,,no,,,,sí,validacion_doc,3,siniestro,10.077459,-75.741936,media,0.3811,Transferencia,no,,no,,,,tag_a,,148,,0.0165,0.8148,,tag_a,,,,7136,,,0.3592,,,0.5804,2396,,0.074,,,0.175,3750,,0.8897,,,7330,,,,,0.6087,,flag_si,,4259,tag_b,flag_si,,NA,,,0.9503,,941,,,0.9988,,,tag_b,,,0.3719,
POLST7INUDFZ7,7961835-42,CLIKSLO87TQGD,natural,1012480011,Mateo Torres,Masivo,Directo,,,Cumplimiento,Cumplimiento Judicial,B,COP,6118100.0,$500.000,ampliada,2024-09-06,2025-09-06,anual,vencida,sí,2025-09-06,perdida,otro,2482400.0,325900.0,2808300.0,recaudo,mensual,al_dia,0,0.0,2025-11-12,2,293000.0,0.1043,44,86,B,ASES005,María Torres,2026-01-19,no_interesado,llamar,2026-01-25,Enviar propuesta,+573406096370,mateo.torres50@example.com,Bogotá,Cundinamarca,2025-12-12,2026-01-06,core,5,114,12530700.0,3,15475400.0,0.3248,,2026-01-05,2026-01-17,enviada,Aseguradora X,0.0,0.1746,Ajuste técnico,Efectivo,Banco de Bogotá,RECJ3Y681DDT,,0.0,normal,,,rojo,-137,45,0.8212,0.6298,0.7913,9,0.5459,0.2358,0.053,0.3922,11,no,no,52,64,0,1,0,email,noche,en,no,no,no,64,,0.0,0.0,,,,organic,brand,llamada,2025-12-26,cambio cobertura,14,sí,alta,incompleta,cedula,2025-10-18,electrónica,FACBKN8YE9PN,2025-11-03,2025-11-24,sí,2026-01-21,actualizacion_datos,u_operaciones,sí,datos_inconsistentes,1,vencimiento,5.476555,-74.107138,baja,0.5341,Transferencia,sí,2025-06-29,no,,,0.5707,0.7722,7399,2618,0.928,,,NA,,0.2611,,0.3349,9476,,,0.4643,,,,flag_si,1530,,0.9272,4023,,,1879,,4299,,,,767,,,,,0.9014,1457,,,3449,,2219,,8672,,2992,133,,0.0899,,,,0.1319,,0.4955,,0.1066
POLMIQUY5CCBS,8809645-79,CLIHMVFUJIC51,natural,349591025,Sofía Torres,Masivo,Directo,,,RC,RC Profesional,C,COP,21824500.0,$500.000,basica,2025-12-10,2026-12-10,anual,vigente,sí,2026-12-10,cotizada,,967600.0,159100.0,1126700.0,recaudo,trimestral,en_mora,36,337700.0,2025-10-11,3,482400.0,0.4282,74,68,C,ASES003,Diana Rojas,2025-12-18,interesado,whatsapp,2026-02-02,Enviar propuesta,+573175400214,sofia.torres28@example.com,Medellín,Antioquia,2025-06-28,2025-12-27,broker,4,35,2446700.0,5,3665600.0,0.2224,,2025-12-27,,enviada,,0.0798,0.1601,Ajuste técnico,Efectivo,BBVA,RECCJENF0DEZ,2026-01-29,179700.0,temprana,2026-01-03,contactado,verde,323,45,0.9607,0.9727,0.7503,8,0.5955,0.1696,0.855,0.1251,18,no,no,27,58,0,0,0,whatsapp,tarde,es,no,sí,sí,64,,0.0,0.0,Cross-sell,broker,google,organic,,llamada,2025-11-29,consulta renovación,53,no,media,incompleta,camara_comercio,2026-01-14,,,,,no,,,,sí,recaudo,4,,5.021941,-75.787269,alta,0.1211,Débito,no,,no,,,flag_no,9820,,9538,NA,NA,NA,0.2088,,5250,,,,,tag_a,,,,,4343,,,,,tag_b,,,tag_b,tag_b,0.3068,,,,,0.4752,,,0.4494,flag_si,4399,7411,,1141,,,,,,,0.7086,,2290,,8539,8237,,,,tag_a
POLP6VB23OTZF,3762106-58,CLIAUF7FBZ753,natural,631745397,Juan Rojas,Masivo,Alianza,,,Pyme,Pyme Multirriesgo,A,COP,18135100.0,5%,basica,2026-01-03,2026-02-02,mensual,vigente,sí,2026-02-02,perdida,precio,3695300.0,615000.0,4310300.0,contado,trimestral,al_dia,0,0.0,2025-12-11,1,1344900.0,0.312,43,25,A,ASES003,Diana Rojas,2025-12-15,no_interesado,email,2026-02-02,Enviar propuesta,+573734094163,juan.rojas3@example.com,Bogotá,Cundinamarca,2025-03-02,2026-01-11,batch_import,3,75,9108800.0,1,19859400.0,0.129,,2025-12-31,2026-01-10,enviada,Aseguradora X,0.0,0.1473,Siniestralidad,PSE,Davivienda,RECN6BFHYH0N,,0.0,normal,,,rojo,12,45,0.7662,0.8236,0.7303,11,0.973,0.0604,0.32,0.1022,18,no,no,55,71,0,2,0,email,mañana,es,no,sí,sí,65,,0.0,0.0,Renueva 2026,,linkedin,email,,llamada,2026-01-20,soporte,48,no,media,completa,,2026-01-01,electrónica,FACO80X2545M,2026-01-21,2026-02-09,no,,,,no,,2,mora,7.063154,-73.043868,media,0.8391,,sí,2025-07-05,sí,TCKQFUKUH8F0T,,flag_no,,,,,,6967,,,flag_si,,0.9868,tag_b,,8136,0.306,479,,tag_a,,4813,0.1274,,NA,3715,7255,,1365,,,,,,5878,0.5456,,0.858,7325,,5051,,,tag_a,,,0.6781,0.2961,,0.5616,0.7149,0.7281,,6563,2631,,,7472,9540,
POLDL9U16KQ8N,8662559-45,CLIROIAW9UQXD,natural,731825260,Sofía Díaz,Masivo,Directo,,,Autos,Auto Básico,Silver,COP,6421200.0,5%,basica,2024-12-03,2025-12-03,anual,cancelada,no,,,,2562700.0,386600.0,2949300.0,recaudo,trimestral,al_dia,0,0.0,2025-11-29,1,711000.0,0.2411,90,43,A,ASES002,Juan Pérez,2025-12-24,contactado,enviar_cotizacion,2026-01-31,,+573836030100,sofia.diaz57@example.com,Medellín,Antioquia,2025-02-28,2026-01-14,broker,2,64,7385100.0,5,11646700.0,0.3094,competencia,,,,,0.0,0.0139,IPC,PSE,Bancolombia,REC82N39ECRP,,0.0,normal,,,rojo,-49,45,0.8277,0.6285,0.7388,10,0.5604,0.226,0.813,0.3392,13,no,sí,43,76,0,0,0,llamada,noche,es,sí,no,sí,47,,0.0,0.0,Cross-sell,web,linkedin,cpc,brand,whatsapp,2026-01-18,consulta renovación,12,sí,baja,completa,,2026-01-16,electrónica,FACX3QZDLRP9,2025-12-17,2026-01-04,sí,2025-11-18,actualizacion_datos,u_operaciones,sí,recaudo,2,docs,5.909022,-75.445947,alta,0.9932,,sí,2025-09-09,no,,,7558,,0.4364,,6712,2680,,,,,tag_b,1770,4787,,,24,,9366,,,0.7899,,,tag_b,NA,0.8179,flag_no,,tag_a,,5896,0.2905,,,0.3397,,,,tag_b,9751,,NA,,,tag_b,,,,,tag_a,4850,,0.936,0.1647,0.0422,,,,
